Zip Code,Price,Beds,Baths,Living Space,Zip Code Population,Zip Code Density,Median Household Income,Latitude,Longitude,State_Arizona,State_California,State_Colorado,State_District of Columbia,State_Florida,State_Georgia,State_Illinois,State_Indiana,State_Kansas,State_Kentucky,State_Louisiana,State_Maryland,State_Michigan,State_Minnesota,State_Missouri,State_Nebraska,State_Nevada,State_New Mexico,State_North Carolina,State_Ohio,State_Oklahoma,State_Tennessee,State_Texas,State_Virginia,State_Wisconsin
20002,550000.0,3,2,1660,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1475000.0,5,4,2461,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,390000.0,2,1,714,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,674900.0,3,3,1538,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,699900.0,3,2,1224,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1095000.0,4,4,2120,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,699900.0,4,3,1536,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,775000.0,4,3,1586,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,848971.0,3,3,2203,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,924900.0,2,3,1325,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,799900.0,3,3,1232,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1249900.0,4,4,1512,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,499900.0,2,2,728,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,850000.0,3,3,1484,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,685000.0,3,3,2179,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1599000.0,4,4,3150,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,399900.0,2,2,859,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1599900.0,5,4,2337,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,845000.0,4,4,1740,68201,5126.3,147338.0,38.90511,-76.98431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
